nid,noflower,yesflower,tpi_zone,hsev,year,inout,nobs,yof,ys,b_ub,target,flower_year
2165,294,57,1,1,2020,outer,351,2016.0,4.0,burnt,3984,2020
2165,411,72,1,2,2020,outer,483,2016.0,4.0,burnt,3984,2020
2165,112,12,1,3,2020,outer,124,2016.0,4.0,burnt,3984,2020
2165,1056,134,2,1,2020,outer,1190,2016.0,4.0,burnt,3984,2020
3985,148,5,2,1,2020,outer,153,2018.0,2.0,burnt,3984,2020
6418,177,8,2,1,2020,outer,185,2017.0,3.0,burnt,3984,2020
2165,6672,167,2,2,2020,outer,6839,2016.0,4.0,burnt,3984,2020
3985,709,87,2,2,2020,outer,796,2018.0,2.0,burnt,3984,2020
6418,400,4,2,2,2020,outer,404,2017.0,3.0,burnt,3984,2020
2165,4422,60,2,3,2020,outer,4482,2016.0,4.0,burnt,3984,2020
3985,1250,107,2,3,2020,outer,1357,2018.0,2.0,burnt,3984,2020
4169,47,13,2,3,2020,outer,60,2005.0,15.0,burnt,3984,2020
6418,62,7,2,3,2020,outer,69,2017.0,3.0,burnt,3984,2020
2165,805,0,2,4,2020,outer,805,2016.0,4.0,burnt,3984,2020
3985,143,4,2,4,2020,outer,147,2018.0,2.0,burnt,3984,2020
2165,3980,163,3,1,2020,outer,4143,2016.0,4.0,burnt,3984,2020
3985,97,9,3,1,2020,outer,106,2018.0,2.0,burnt,3984,2020
6418,95,0,3,1,2020,outer,95,2017.0,3.0,burnt,3984,2020
2165,14456,92,3,2,2020,outer,14548,2016.0,4.0,burnt,3984,2020
3985,334,6,3,2,2020,outer,340,2018.0,2.0,burnt,3984,2020
6418,513,9,3,2,2020,outer,522,2017.0,3.0,burnt,3984,2020
2165,3340,33,3,3,2020,outer,3373,2016.0,4.0,burnt,3984,2020
3985,2106,27,3,3,2020,outer,2133,2018.0,2.0,burnt,3984,2020
4169,142,1,3,3,2020,outer,143,2005.0,15.0,burnt,3984,2020
6418,1846,24,3,3,2020,outer,1870,2017.0,3.0,burnt,3984,2020
2165,756,15,3,4,2020,outer,771,2016.0,4.0,burnt,3984,2020
3985,573,5,3,4,2020,outer,578,2018.0,2.0,burnt,3984,2020
6418,349,0,3,4,2020,outer,349,2017.0,3.0,burnt,3984,2020
2165,56,5,3,5,2020,outer,61,2016.0,4.0,burnt,3984,2020
2165,1574,26,4,1,2020,outer,1600,2016.0,4.0,burnt,3984,2020
3985,196,7,4,1,2020,outer,203,2018.0,2.0,burnt,3984,2020
6418,89,6,4,1,2020,outer,95,2017.0,3.0,burnt,3984,2020
2165,6805,36,4,2,2020,outer,6841,2016.0,4.0,burnt,3984,2020
3985,646,23,4,2,2020,outer,669,2018.0,2.0,burnt,3984,2020
6418,476,3,4,2,2020,outer,479,2017.0,3.0,burnt,3984,2020
2165,1056,25,4,3,2020,outer,1081,2016.0,4.0,burnt,3984,2020
3985,3364,12,4,3,2020,outer,3376,2018.0,2.0,burnt,3984,2020
6418,1053,0,4,3,2020,outer,1053,2017.0,3.0,burnt,3984,2020
2165,207,2,4,4,2020,outer,209,2016.0,4.0,burnt,3984,2020
3985,2845,7,4,4,2020,outer,2852,2018.0,2.0,burnt,3984,2020
6418,60,0,4,4,2020,outer,60,2017.0,3.0,burnt,3984,2020
3984,168,27,1,1,2020,outer,195,2018.0,2.0,burnt,3985,2020
3984,797,46,1,2,2020,outer,843,2018.0,2.0,burnt,3985,2020
3984,65,9,1,3,2020,outer,74,2018.0,2.0,burnt,3985,2020
636,442,90,2,1,2020,outer,532,2015.0,5.0,burnt,3985,2020
3984,275,17,2,1,2020,outer,292,2018.0,2.0,burnt,3985,2020
3986,239,18,2,1,2020,outer,257,2018.0,2.0,burnt,3985,2020
4169,54,3,2,1,2020,outer,57,2005.0,15.0,burnt,3985,2020
636,1958,176,2,2,2020,outer,2134,2015.0,5.0,burnt,3985,2020
2165,207,3,2,2,2020,outer,210,2016.0,4.0,burnt,3985,2020
3984,1813,45,2,2,2020,outer,1858,2018.0,2.0,burnt,3985,2020
3986,274,16,2,2,2020,outer,290,2018.0,2.0,burnt,3985,2020
6418,60,0,2,2,2020,outer,60,2017.0,3.0,burnt,3985,2020
636,1401,42,2,3,2020,outer,1443,2015.0,5.0,burnt,3985,2020
3984,1406,36,2,3,2020,outer,1442,2018.0,2.0,burnt,3985,2020
3986,113,3,2,3,2020,outer,116,2018.0,2.0,burnt,3985,2020
6418,106,1,2,3,2020,outer,107,2017.0,3.0,burnt,3985,2020
2165,202,14,3,1,2020,outer,216,2016.0,4.0,burnt,3985,2020
3984,221,16,3,1,2020,outer,237,2018.0,2.0,burnt,3985,2020
3986,150,1,3,1,2020,outer,151,2018.0,2.0,burnt,3985,2020
4169,115,3,3,1,2020,outer,118,2005.0,15.0,burnt,3985,2020
636,401,10,3,2,2020,outer,411,2015.0,5.0,burnt,3985,2020
2165,163,5,3,2,2020,outer,168,2016.0,4.0,burnt,3985,2020
3984,2302,40,3,2,2020,outer,2342,2018.0,2.0,burnt,3985,2020
3986,1048,17,3,2,2020,outer,1065,2018.0,2.0,burnt,3985,2020
4169,272,50,3,2,2020,outer,322,2005.0,15.0,burnt,3985,2020
636,252,4,3,3,2020,outer,256,2015.0,5.0,burnt,3985,2020
3984,2577,36,3,3,2020,outer,2613,2018.0,2.0,burnt,3985,2020
3986,1406,13,3,3,2020,outer,1419,2018.0,2.0,burnt,3985,2020
4169,816,75,3,3,2020,outer,891,2005.0,15.0,burnt,3985,2020
3984,626,11,3,4,2020,outer,637,2018.0,2.0,burnt,3985,2020
4169,216,13,3,4,2020,outer,229,2005.0,15.0,burnt,3985,2020
3986,174,0,4,1,2020,outer,174,2018.0,2.0,burnt,3985,2020
3984,2827,33,4,2,2020,outer,2860,2018.0,2.0,burnt,3985,2020
3986,560,23,4,2,2020,outer,583,2018.0,2.0,burnt,3985,2020
3984,3637,60,4,3,2020,outer,3697,2018.0,2.0,burnt,3985,2020
3986,1230,17,4,3,2020,outer,1247,2018.0,2.0,burnt,3985,2020
3984,1893,3,4,4,2020,outer,1896,2018.0,2.0,burnt,3985,2020
3986,154,0,4,4,2020,outer,154,2018.0,2.0,burnt,3985,2020
4169,161,2,4,4,2020,outer,163,2005.0,15.0,burnt,3985,2020
955,430,21,1,3,2020,outer,451,2016.0,4.0,burnt,3986,2020
955,431,36,1,4,2020,outer,467,2016.0,4.0,burnt,3986,2020
327,58,55,2,1,2020,outer,113,2014.0,6.0,burnt,3986,2020
636,399,69,2,1,2020,outer,468,2015.0,5.0,burnt,3986,2020
955,154,2,2,1,2020,outer,156,2016.0,4.0,burnt,3986,2020
3985,122,23,2,1,2020,outer,145,2018.0,2.0,burnt,3986,2020
4379,66,9,2,1,2020,outer,75,2005.0,15.0,burnt,3986,2020
327,79,20,2,2,2020,outer,99,2014.0,6.0,burnt,3986,2020
636,2130,39,2,2,2020,outer,2169,2015.0,5.0,burnt,3986,2020
955,403,6,2,2,2020,outer,409,2016.0,4.0,burnt,3986,2020
3985,503,133,2,2,2020,outer,636,2018.0,2.0,burnt,3986,2020
327,45,10,2,3,2020,outer,55,2014.0,6.0,burnt,3986,2020
636,827,30,2,3,2020,outer,857,2015.0,5.0,burnt,3986,2020
955,1459,35,2,3,2020,outer,1494,2016.0,4.0,burnt,3986,2020
3985,807,89,2,3,2020,outer,896,2018.0,2.0,burnt,3986,2020
955,1399,33,2,4,2020,outer,1432,2016.0,4.0,burnt,3986,2020
3985,77,1,2,4,2020,outer,78,2018.0,2.0,burnt,3986,2020
327,107,1,3,1,2020,outer,108,2014.0,6.0,burnt,3986,2020
955,119,1,3,1,2020,outer,120,2016.0,4.0,burnt,3986,2020
3985,52,2,3,1,2020,outer,54,2018.0,2.0,burnt,3986,2020
636,748,2,3,2,2020,outer,750,2015.0,5.0,burnt,3986,2020
955,2288,59,3,2,2020,outer,2347,2016.0,4.0,burnt,3986,2020
3985,167,42,3,2,2020,outer,209,2018.0,2.0,burnt,3986,2020
636,743,4,3,3,2020,outer,747,2015.0,5.0,burnt,3986,2020
955,2412,64,3,3,2020,outer,2476,2016.0,4.0,burnt,3986,2020
3985,1043,25,3,3,2020,outer,1068,2018.0,2.0,burnt,3986,2020
955,2520,45,3,4,2020,outer,2565,2016.0,4.0,burnt,3986,2020
3985,516,5,3,4,2020,outer,521,2018.0,2.0,burnt,3986,2020
955,53,1,3,5,2020,outer,54,2016.0,4.0,burnt,3986,2020
636,111,1,4,2,2020,outer,112,2015.0,5.0,burnt,3986,2020
3985,150,14,4,2,2020,outer,164,2018.0,2.0,burnt,3986,2020
636,478,4,4,3,2020,outer,482,2015.0,5.0,burnt,3986,2020
955,457,95,4,3,2020,outer,552,2016.0,4.0,burnt,3986,2020
3985,989,6,4,3,2020,outer,995,2018.0,2.0,burnt,3986,2020
955,929,23,4,4,2020,outer,952,2016.0,4.0,burnt,3986,2020
3985,2260,7,4,4,2020,outer,2267,2018.0,2.0,burnt,3986,2020
4379,66,9,2,1,2020,outer,75,2005.0,15.0,burnt,4169,2020
4169,71,10,1,2,2020,outer,81,2005.0,15.0,burnt,4379,2020
4169,192,5,1,3,2020,outer,197,2005.0,15.0,burnt,4379,2020
4169,116,6,1,4,2020,outer,122,2005.0,15.0,burnt,4379,2020
4169,1535,64,1,5,2020,outer,1599,2005.0,15.0,burnt,4379,2020
4169,861,22,2,5,2020,outer,883,2005.0,15.0,burnt,4379,2020
4169,189,1,3,4,2020,outer,190,2005.0,15.0,burnt,4379,2020
4169,193,2,3,5,2020,outer,195,2005.0,15.0,burnt,4379,2020
0,694,110,2,1,2020,outer,804,2004.0,16.0,unburnt,4380,2020
0,873,19,3,1,2020,outer,892,2004.0,16.0,unburnt,4380,2020
4193,2224,102,1,1,2020,outer,2326,2005.0,15.0,burnt,4501,2020
4193,782,46,1,2,2020,outer,828,2005.0,15.0,burnt,4501,2020
4193,1154,390,1,3,2020,outer,1544,2005.0,15.0,burnt,4501,2020
4193,3354,843,1,4,2020,outer,4197,2005.0,15.0,burnt,4501,2020
4193,2565,357,1,5,2020,outer,2922,2005.0,15.0,burnt,4501,2020
4193,449,30,2,1,2020,outer,479,2005.0,15.0,burnt,4501,2020
4193,233,23,2,2,2020,outer,256,2005.0,15.0,burnt,4501,2020
4193,298,41,2,3,2020,outer,339,2005.0,15.0,burnt,4501,2020
4193,611,122,2,4,2020,outer,733,2005.0,15.0,burnt,4501,2020
4193,599,39,2,5,2020,outer,638,2005.0,15.0,burnt,4501,2020
4193,271,16,3,1,2020,outer,287,2005.0,15.0,burnt,4501,2020
4193,838,28,3,2,2020,outer,866,2005.0,15.0,burnt,4501,2020
4193,1030,22,3,3,2020,outer,1052,2005.0,15.0,burnt,4501,2020
4193,1085,109,3,4,2020,outer,1194,2005.0,15.0,burnt,4501,2020
4193,556,31,3,5,2020,outer,587,2005.0,15.0,burnt,4501,2020
4193,656,40,4,1,2020,outer,696,2005.0,15.0,burnt,4501,2020
4193,848,40,4,2,2020,outer,888,2005.0,15.0,burnt,4501,2020
4193,1311,99,4,3,2020,outer,1410,2005.0,15.0,burnt,4501,2020
4193,3050,434,4,4,2020,outer,3484,2005.0,15.0,burnt,4501,2020
4193,1848,53,4,5,2020,outer,1901,2005.0,15.0,burnt,4501,2020
0,223,3,1,1,2020,outer,226,2004.0,16.0,unburnt,4504,2020
0,3926,55,2,1,2020,outer,3981,2004.0,16.0,unburnt,4504,2020
0,3874,4,3,1,2020,outer,3878,2004.0,16.0,unburnt,4504,2020
0,382,0,4,1,2020,outer,382,2004.0,16.0,unburnt,4504,2020
2364,120,17,1,2,2020,outer,137,2017.0,3.0,burnt,4737,2020
3976,133,8,1,2,2020,outer,141,2018.0,2.0,burnt,4737,2020
2364,802,107,1,3,2020,outer,909,2017.0,3.0,burnt,4737,2020
2364,828,194,1,4,2020,outer,1022,2017.0,3.0,burnt,4737,2020
2364,1494,266,1,5,2020,outer,1760,2017.0,3.0,burnt,4737,2020
2568,267,2,2,1,2020,outer,269,2017.0,3.0,burnt,4737,2020
3976,837,18,2,1,2020,outer,855,2018.0,2.0,burnt,4737,2020
2364,60,27,2,2,2020,outer,87,2017.0,3.0,burnt,4737,2020
2568,1368,27,2,2,2020,outer,1395,2017.0,3.0,burnt,4737,2020
3976,6605,116,2,2,2020,outer,6721,2018.0,2.0,burnt,4737,2020
2364,368,118,2,3,2020,outer,486,2017.0,3.0,burnt,4737,2020
2568,3069,42,2,3,2020,outer,3111,2017.0,3.0,burnt,4737,2020
3976,3670,3,2,3,2020,outer,3673,2018.0,2.0,burnt,4737,2020
2364,369,69,2,4,2020,outer,438,2017.0,3.0,burnt,4737,2020
2568,561,3,2,4,2020,outer,564,2017.0,3.0,burnt,4737,2020
3976,570,0,2,4,2020,outer,570,2018.0,2.0,burnt,4737,2020
2364,903,12,2,5,2020,outer,915,2017.0,3.0,burnt,4737,2020
2568,199,4,3,1,2020,outer,203,2017.0,3.0,burnt,4737,2020
3976,2663,44,3,1,2020,outer,2707,2018.0,2.0,burnt,4737,2020
2364,86,35,3,2,2020,outer,121,2017.0,3.0,burnt,4737,2020
2568,4983,61,3,2,2020,outer,5044,2017.0,3.0,burnt,4737,2020
3976,10341,61,3,2,2020,outer,10402,2018.0,2.0,burnt,4737,2020
2364,529,111,3,3,2020,outer,640,2017.0,3.0,burnt,4737,2020
2568,6037,80,3,3,2020,outer,6117,2017.0,3.0,burnt,4737,2020
3976,3361,15,3,3,2020,outer,3376,2018.0,2.0,burnt,4737,2020
2364,474,25,3,4,2020,outer,499,2017.0,3.0,burnt,4737,2020
2568,1909,14,3,4,2020,outer,1923,2017.0,3.0,burnt,4737,2020
3976,244,0,3,4,2020,outer,244,2018.0,2.0,burnt,4737,2020
2364,548,7,3,5,2020,outer,555,2017.0,3.0,burnt,4737,2020
3976,1317,33,4,1,2020,outer,1350,2018.0,2.0,burnt,4737,2020
2364,108,28,4,2,2020,outer,136,2017.0,3.0,burnt,4737,2020
2568,386,9,4,2,2020,outer,395,2017.0,3.0,burnt,4737,2020
3976,2624,13,4,2,2020,outer,2637,2018.0,2.0,burnt,4737,2020
2364,259,25,4,3,2020,outer,284,2017.0,3.0,burnt,4737,2020
2568,134,0,4,3,2020,outer,134,2017.0,3.0,burnt,4737,2020
3976,2108,1,4,3,2020,outer,2109,2018.0,2.0,burnt,4737,2020
2364,728,10,4,4,2020,outer,738,2017.0,3.0,burnt,4737,2020
3976,265,0,4,4,2020,outer,265,2018.0,2.0,burnt,4737,2020
2364,2324,19,4,5,2020,outer,2343,2017.0,3.0,burnt,4737,2020
235,162,50,1,1,2020,outer,212,2014.0,6.0,burnt,4745,2020
235,129,101,1,2,2020,outer,230,2014.0,6.0,burnt,4745,2020
235,61,29,2,1,2020,outer,90,2014.0,6.0,burnt,4745,2020
235,78,40,2,2,2020,outer,118,2014.0,6.0,burnt,4745,2020
235,46,33,3,1,2020,outer,79,2014.0,6.0,burnt,4745,2020
2154,495,9,3,1,2020,outer,504,2016.0,4.0,burnt,4745,2020
235,59,12,3,2,2020,outer,71,2014.0,6.0,burnt,4745,2020
2154,3615,76,3,2,2020,outer,3691,2016.0,4.0,burnt,4745,2020
235,41,15,3,3,2020,outer,56,2014.0,6.0,burnt,4745,2020
2154,1129,4,3,3,2020,outer,1133,2016.0,4.0,burnt,4745,2020
2154,95,0,3,4,2020,outer,95,2016.0,4.0,burnt,4745,2020
235,52,9,4,1,2020,outer,61,2014.0,6.0,burnt,4745,2020
2154,932,5,4,1,2020,outer,937,2016.0,4.0,burnt,4745,2020
235,85,11,4,2,2020,outer,96,2014.0,6.0,burnt,4745,2020
2154,2273,28,4,2,2020,outer,2301,2016.0,4.0,burnt,4745,2020
235,145,13,4,3,2020,outer,158,2014.0,6.0,burnt,4745,2020
2154,239,15,4,3,2020,outer,254,2016.0,4.0,burnt,4745,2020
246,281,0,1,1,2020,outer,281,2013.0,7.0,burnt,4746,2020
246,240,3,1,2,2020,outer,243,2013.0,7.0,burnt,4746,2020
4504,58,0,1,2,2020,outer,58,2006.0,14.0,burnt,4746,2020
638,70,3,1,3,2020,outer,73,2015.0,5.0,burnt,4746,2020
4504,140,1,1,3,2020,outer,141,2006.0,14.0,burnt,4746,2020
638,132,15,1,4,2020,outer,147,2015.0,5.0,burnt,4746,2020
246,1561,24,2,1,2020,outer,1585,2013.0,7.0,burnt,4746,2020
638,282,57,2,1,2020,outer,339,2015.0,5.0,burnt,4746,2020
2553,965,125,2,1,2020,outer,1090,2017.0,3.0,burnt,4746,2020
4504,539,1,2,1,2020,outer,540,2006.0,14.0,burnt,4746,2020
5958,1120,19,2,1,2020,outer,1139,2011.0,9.0,burnt,4746,2020
5959,937,33,2,1,2020,outer,970,2011.0,9.0,burnt,4746,2020
246,1588,41,2,2,2020,outer,1629,2013.0,7.0,burnt,4746,2020
638,2808,55,2,2,2020,outer,2863,2015.0,5.0,burnt,4746,2020
2553,852,53,2,2,2020,outer,905,2017.0,3.0,burnt,4746,2020
4504,2171,2,2,2,2020,outer,2173,2006.0,14.0,burnt,4746,2020
5958,596,0,2,2,2020,outer,596,2011.0,9.0,burnt,4746,2020
5959,1919,24,2,2,2020,outer,1943,2011.0,9.0,burnt,4746,2020
246,344,11,2,3,2020,outer,355,2013.0,7.0,burnt,4746,2020
638,2303,12,2,3,2020,outer,2315,2015.0,5.0,burnt,4746,2020
2553,1365,33,2,3,2020,outer,1398,2017.0,3.0,burnt,4746,2020
4504,636,1,2,3,2020,outer,637,2006.0,14.0,burnt,4746,2020
5958,329,0,2,3,2020,outer,329,2011.0,9.0,burnt,4746,2020
5959,366,3,2,3,2020,outer,369,2011.0,9.0,burnt,4746,2020
638,915,5,2,4,2020,outer,920,2015.0,5.0,burnt,4746,2020
2553,786,16,2,4,2020,outer,802,2017.0,3.0,burnt,4746,2020
246,233,0,3,1,2020,outer,233,2013.0,7.0,burnt,4746,2020
638,516,41,3,1,2020,outer,557,2015.0,5.0,burnt,4746,2020
2553,411,40,3,1,2020,outer,451,2017.0,3.0,burnt,4746,2020
4504,517,2,3,1,2020,outer,519,2006.0,14.0,burnt,4746,2020
5958,383,0,3,1,2020,outer,383,2011.0,9.0,burnt,4746,2020
5959,573,3,3,1,2020,outer,576,2011.0,9.0,burnt,4746,2020
246,2466,0,3,2,2020,outer,2466,2013.0,7.0,burnt,4746,2020
638,10823,15,3,2,2020,outer,10838,2015.0,5.0,burnt,4746,2020
2553,2295,26,3,2,2020,outer,2321,2017.0,3.0,burnt,4746,2020
4504,1226,0,3,2,2020,outer,1226,2006.0,14.0,burnt,4746,2020
5958,914,0,3,2,2020,outer,914,2011.0,9.0,burnt,4746,2020
5959,3243,1,3,2,2020,outer,3244,2011.0,9.0,burnt,4746,2020
246,1585,5,3,3,2020,outer,1590,2013.0,7.0,burnt,4746,2020
638,6630,1,3,3,2020,outer,6631,2015.0,5.0,burnt,4746,2020
2553,3797,26,3,3,2020,outer,3823,2017.0,3.0,burnt,4746,2020
4504,90,0,3,3,2020,outer,90,2006.0,14.0,burnt,4746,2020
5959,1284,0,3,3,2020,outer,1284,2011.0,9.0,burnt,4746,2020
246,56,0,3,4,2020,outer,56,2013.0,7.0,burnt,4746,2020
638,1802,0,3,4,2020,outer,1802,2015.0,5.0,burnt,4746,2020
2553,1669,6,3,4,2020,outer,1675,2017.0,3.0,burnt,4746,2020
2553,53,0,3,5,2020,outer,53,2017.0,3.0,burnt,4746,2020
246,71,1,4,2,2020,outer,72,2013.0,7.0,burnt,4746,2020
246,196,0,4,3,2020,outer,196,2013.0,7.0,burnt,4746,2020
0,78,2,1,1,2020,outer,80,2004.0,16.0,unburnt,4746,2020
0,6077,199,2,1,2020,outer,6276,2004.0,16.0,unburnt,4746,2020
0,4949,5,3,1,2020,outer,4954,2004.0,16.0,unburnt,4746,2020
0,445,0,4,1,2020,outer,445,2004.0,16.0,unburnt,4746,2020
956,53,10,1,2,2020,outer,63,2015.0,5.0,burnt,4749,2020
3808,135,5,2,1,2020,outer,140,2018.0,2.0,burnt,4749,2020
956,407,9,2,2,2020,outer,416,2015.0,5.0,burnt,4749,2020
3808,457,33,2,2,2020,outer,490,2018.0,2.0,burnt,4749,2020
3818,79,0,2,2,2020,outer,79,2019.0,1.0,burnt,4749,2020
956,580,10,2,3,2020,outer,590,2015.0,5.0,burnt,4749,2020
3808,379,10,2,3,2020,outer,389,2018.0,2.0,burnt,4749,2020
956,112,14,2,4,2020,outer,126,2015.0,5.0,burnt,4749,2020
3808,107,6,2,4,2020,outer,113,2018.0,2.0,burnt,4749,2020
3808,284,16,3,1,2020,outer,300,2018.0,2.0,burnt,4749,2020
956,346,0,3,2,2020,outer,346,2015.0,5.0,burnt,4749,2020
3808,1138,18,3,2,2020,outer,1156,2018.0,2.0,burnt,4749,2020
956,1069,4,3,3,2020,outer,1073,2015.0,5.0,burnt,4749,2020
3808,637,2,3,3,2020,outer,639,2018.0,2.0,burnt,4749,2020
956,653,7,3,4,2020,outer,660,2015.0,5.0,burnt,4749,2020
3808,710,0,3,4,2020,outer,710,2018.0,2.0,burnt,4749,2020
956,61,0,4,3,2020,outer,61,2015.0,5.0,burnt,4749,2020
3808,371,0,4,3,2020,outer,371,2018.0,2.0,burnt,4749,2020
3808,1163,0,4,4,2020,outer,1163,2018.0,2.0,burnt,4749,2020
0,1220,83,2,1,2020,outer,1303,2004.0,16.0,unburnt,4749,2020
0,1728,27,3,1,2020,outer,1755,2004.0,16.0,unburnt,4749,2020
0,155,1,4,1,2020,outer,156,2004.0,16.0,unburnt,4749,2020
5948,358,26,1,1,2020,outer,384,2011.0,9.0,burnt,4754,2020
5369,168,8,1,2,2020,outer,176,2013.0,7.0,burnt,4754,2020
5948,227,21,1,2,2020,outer,248,2011.0,9.0,burnt,4754,2020
5369,290,36,1,3,2020,outer,326,2013.0,7.0,burnt,4754,2020
5948,50,2,1,3,2020,outer,52,2011.0,9.0,burnt,4754,2020
5369,132,20,1,4,2020,outer,152,2013.0,7.0,burnt,4754,2020
5948,82,3,2,1,2020,outer,85,2011.0,9.0,burnt,4754,2020
5948,244,11,2,2,2020,outer,255,2011.0,9.0,burnt,4754,2020
237,117,13,2,3,2020,outer,130,2013.0,7.0,burnt,4754,2020
5369,185,27,2,3,2020,outer,212,2013.0,7.0,burnt,4754,2020
5948,230,20,2,3,2020,outer,250,2011.0,9.0,burnt,4754,2020
237,160,27,2,4,2020,outer,187,2013.0,7.0,burnt,4754,2020
5369,102,8,2,4,2020,outer,110,2013.0,7.0,burnt,4754,2020
5948,69,4,3,1,2020,outer,73,2011.0,9.0,burnt,4754,2020
237,312,40,3,2,2020,outer,352,2013.0,7.0,burnt,4754,2020
5948,179,10,3,2,2020,outer,189,2011.0,9.0,burnt,4754,2020
237,1236,138,3,3,2020,outer,1374,2013.0,7.0,burnt,4754,2020
5948,295,17,3,3,2020,outer,312,2011.0,9.0,burnt,4754,2020
237,2432,104,3,4,2020,outer,2536,2013.0,7.0,burnt,4754,2020
237,1314,71,3,5,2020,outer,1385,2013.0,7.0,burnt,4754,2020
5948,181,32,4,1,2020,outer,213,2011.0,9.0,burnt,4754,2020
237,611,13,4,2,2020,outer,624,2013.0,7.0,burnt,4754,2020
5948,126,10,4,2,2020,outer,136,2011.0,9.0,burnt,4754,2020
237,2582,114,4,3,2020,outer,2696,2013.0,7.0,burnt,4754,2020
237,2733,109,4,4,2020,outer,2842,2013.0,7.0,burnt,4754,2020
237,150,5,4,5,2020,outer,155,2013.0,7.0,burnt,4754,2020
0,1362,167,1,1,2020,outer,1529,2004.0,16.0,unburnt,4754,2020
0,270,30,2,1,2020,outer,300,2004.0,16.0,unburnt,4754,2020
0,333,13,3,1,2020,outer,346,2004.0,16.0,unburnt,4754,2020
0,623,32,4,1,2020,outer,655,2004.0,16.0,unburnt,4754,2020
2566,1388,41,1,1,2020,outer,1429,2017.0,3.0,burnt,4755,2020
3976,3589,285,1,1,2020,outer,3874,2018.0,2.0,burnt,4755,2020
4380,101,9,1,1,2020,outer,110,2005.0,15.0,burnt,4755,2020
4756,582,2,1,1,2020,outer,584,2019.0,1.0,burnt,4755,2020
4758,131,0,1,1,2020,outer,131,2019.0,1.0,burnt,4755,2020
5237,467,94,1,1,2020,outer,561,2008.0,12.0,burnt,4755,2020
5609,700,57,1,1,2020,outer,757,2011.0,9.0,burnt,4755,2020
5972,761,19,1,1,2020,outer,780,2011.0,9.0,burnt,4755,2020
2566,2380,16,1,2,2020,outer,2396,2017.0,3.0,burnt,4755,2020
3805,106,3,1,2,2020,outer,109,2018.0,2.0,burnt,4755,2020
3976,5370,299,1,2,2020,outer,5669,2018.0,2.0,burnt,4755,2020
4380,1699,40,1,2,2020,outer,1739,2005.0,15.0,burnt,4755,2020
4756,1364,3,1,2,2020,outer,1367,2019.0,1.0,burnt,4755,2020
4758,86,0,1,2,2020,outer,86,2019.0,1.0,burnt,4755,2020
5237,209,20,1,2,2020,outer,229,2008.0,12.0,burnt,4755,2020
5609,37,14,1,2,2020,outer,51,2011.0,9.0,burnt,4755,2020
5972,795,9,1,2,2020,outer,804,2011.0,9.0,burnt,4755,2020
2566,4231,21,1,3,2020,outer,4252,2017.0,3.0,burnt,4755,2020
3976,1240,15,1,3,2020,outer,1255,2018.0,2.0,burnt,4755,2020
4380,616,8,1,3,2020,outer,624,2005.0,15.0,burnt,4755,2020
4756,1014,0,1,3,2020,outer,1014,2019.0,1.0,burnt,4755,2020
5972,67,0,1,3,2020,outer,67,2011.0,9.0,burnt,4755,2020
2566,2787,22,1,4,2020,outer,2809,2017.0,3.0,burnt,4755,2020
3976,3133,3,1,4,2020,outer,3136,2018.0,2.0,burnt,4755,2020
4756,396,0,1,4,2020,outer,396,2019.0,1.0,burnt,4755,2020
2566,58,0,1,5,2020,outer,58,2017.0,3.0,burnt,4755,2020
3976,350,0,1,5,2020,outer,350,2018.0,2.0,burnt,4755,2020
2566,2493,40,2,1,2020,outer,2533,2017.0,3.0,burnt,4755,2020
3805,85,2,2,1,2020,outer,87,2018.0,2.0,burnt,4755,2020
3976,4923,357,2,1,2020,outer,5280,2018.0,2.0,burnt,4755,2020
4380,200,4,2,1,2020,outer,204,2005.0,15.0,burnt,4755,2020
4756,186,2,2,1,2020,outer,188,2019.0,1.0,burnt,4755,2020
4758,226,2,2,1,2020,outer,228,2019.0,1.0,burnt,4755,2020
5237,350,19,2,1,2020,outer,369,2008.0,12.0,burnt,4755,2020
5609,885,62,2,1,2020,outer,947,2011.0,9.0,burnt,4755,2020
5972,567,48,2,1,2020,outer,615,2011.0,9.0,burnt,4755,2020
2566,9796,136,2,2,2020,outer,9932,2017.0,3.0,burnt,4755,2020
3805,4109,34,2,2,2020,outer,4143,2018.0,2.0,burnt,4755,2020
3976,17248,742,2,2,2020,outer,17990,2018.0,2.0,burnt,4755,2020
4380,389,16,2,2,2020,outer,405,2005.0,15.0,burnt,4755,2020
4756,2112,2,2,2,2020,outer,2114,2019.0,1.0,burnt,4755,2020
4758,869,4,2,2,2020,outer,873,2019.0,1.0,burnt,4755,2020
5237,360,41,2,2,2020,outer,401,2008.0,12.0,burnt,4755,2020
5972,859,37,2,2,2020,outer,896,2011.0,9.0,burnt,4755,2020
2566,11659,58,2,3,2020,outer,11717,2017.0,3.0,burnt,4755,2020
3805,2883,13,2,3,2020,outer,2896,2018.0,2.0,burnt,4755,2020
3976,4726,50,2,3,2020,outer,4776,2018.0,2.0,burnt,4755,2020
4380,75,4,2,3,2020,outer,79,2005.0,15.0,burnt,4755,2020
4756,2011,2,2,3,2020,outer,2013,2019.0,1.0,burnt,4755,2020
4758,659,0,2,3,2020,outer,659,2019.0,1.0,burnt,4755,2020
5972,82,0,2,3,2020,outer,82,2011.0,9.0,burnt,4755,2020
